target,location,location_name,truth_date,year_week,value,source,file_kind,snapshot_date,file_path
ARI incidence,BE,Belgium,2016-10-23,2016-W42,1763.9,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2016-10-30,2016-W43,1585.5,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2016-11-06,2016-W44,1199.5,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2016-11-13,2016-W45,1434.3,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2016-11-20,2016-W46,1771.2,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2016-11-27,2016-W47,1817.7,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2016-12-04,2016-W48,1823.2,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2016-12-11,2016-W49,2106.8,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2016-12-18,2016-W50,2005.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2016-12-25,2016-W51,2103.3,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-01-01,2016-W52,1902.2,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-01-08,2017-W01,2026.2,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-01-15,2017-W02,2003.3,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-01-22,2017-W03,1916.4,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-01-29,2017-W04,2455.8,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-02-05,2017-W05,2701.6,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-02-12,2017-W06,2346.6,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-02-19,2017-W07,1818.3,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-02-26,2017-W08,1711.5,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-03-05,2017-W09,1358.9,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-03-12,2017-W10,1395.8,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-03-19,2017-W11,1181.9,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-03-26,2017-W12,1350.9,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-04-02,2017-W13,1342.2,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-04-09,2017-W14,1212.3,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-04-16,2017-W15,1105.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-04-23,2017-W16,1063.1,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-04-30,2017-W17,1167.5,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-05-07,2017-W18,1154.8,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-05-14,2017-W19,1271.3,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-05-21,2017-W20,1070.1,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-05-28,2017-W21,954.8,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-06-04,2017-W22,963.3,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-06-11,2017-W23,869.1,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-06-18,2017-W24,807.5,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-06-25,2017-W25,606.7,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-07-02,2017-W26,652.9,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-07-09,2017-W27,653.4,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-07-16,2017-W28,552.7,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-07-23,2017-W29,554.9,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-07-30,2017-W30,543.5,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-08-06,2017-W31,534.2,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-08-13,2017-W32,539.7,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-08-20,2017-W33,464.5,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-08-27,2017-W34,544.6,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-09-03,2017-W35,618.7,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-09-10,2017-W36,729.5,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-09-17,2017-W37,1078.7,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-09-24,2017-W38,1541.2,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-10-01,2017-W39,1423.1,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-10-08,2017-W40,1117.1,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-10-15,2017-W41,1224.6,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-10-22,2017-W42,1126.2,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-10-29,2017-W43,1055.6,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-11-05,2017-W44,965.6,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-11-12,2017-W45,1156.5,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-11-19,2017-W46,1320.4,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-11-26,2017-W47,1308.9,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-12-03,2017-W48,1475.6,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-12-10,2017-W49,1628.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-12-17,2017-W50,1541.5,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-12-24,2017-W51,1476.3,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2017-12-31,2017-W52,1360.1,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2018-01-07,2018-W01,1388.2,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2018-01-14,2018-W02,1440.6,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2018-01-21,2018-W03,1474.3,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2018-01-28,2018-W04,1626.5,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2018-02-04,2018-W05,1801.9,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2018-02-11,2018-W06,1943.7,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2018-02-18,2018-W07,1850.2,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2018-02-25,2018-W08,2032.8,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2018-03-04,2018-W09,1907.6,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2018-03-11,2018-W10,1960.1,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2018-03-18,2018-W11,1778.5,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2018-03-25,2018-W12,1493.4,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2018-04-01,2018-W13,1231.6,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2018-04-08,2018-W14,964.6,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2018-04-15,2018-W15,973.9,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2018-04-22,2018-W16,806.4,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2018-04-29,2018-W17,731.3,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2018-05-06,2018-W18,777.5,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2018-05-13,2018-W19,662.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2018-05-20,2018-W20,943.4,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2018-05-27,2018-W21,822.2,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2018-06-03,2018-W22,799.5,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2018-06-10,2018-W23,725.5,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2018-06-17,2018-W24,737.3,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2018-06-24,2018-W25,744.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2018-07-01,2018-W26,689.4,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2018-07-08,2018-W27,603.3,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2018-07-15,2018-W28,583.6,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2018-07-22,2018-W29,453.2,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2018-07-29,2018-W30,417.5,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2018-08-05,2018-W31,471.0,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2018-08-12,2018-W32,416.1,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2018-08-19,2018-W33,350.1,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2018-08-26,2018-W34,446.9,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2018-09-02,2018-W35,561.4,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2018-09-09,2018-W36,642.3,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
ARI incidence,BE,Belgium,2018-09-16,2018-W37,943.4,ERVISS,snapshot,2024-10-18,/home/nadillia/Documents/MIGHTE-respicast-jointGBM/RespiCast-SyndromicIndicators/target-data/ERVISS/snapshots/2024-10-18-ARI_incidence.csv
